evaluations raw_y
269 207.9100000000
590 -3.0000000000
evaluations raw_y
1 -115.0000000000
2 -88.0000000000
3 -76.0000000000
4 -57.0000000000
23 -49.0000000000
29 -44.0000000000
38 -43.0000000000
56 -32.0000000000
83 -23.0000000000
113 -16.0000000000
149 -12.0000000000
170 -10.0000000000
176 -7.0000000000
191 -5.0000000000
206 -1.0000000000
